peak,mean,var,std,ppk,rms,sqrt,ske,kur,impul,clear,crest,1x,2x,3x,aaa,aad,add,ada,dda,ddd,dad,daa,orbit
78.62172485981921,0.215541462591704,1372.8463459806558,37.05194119045122,152.31905762259714,37.05256811751047,24.245760128710227,-0.0211111869940678,2.4447896420710498,2.691420172264279,3.2426999377396526,2.121896776776015,60693.1607714429,86788.21638248554,13709.065438924676,1934203.1724888515,629602.9923465049,67016.03669930497,129410.3490493965,3088.2590448594715,1561.2884732041177,15833.211613361345,30969.15308695803,2
78.52084452425932,-0.0549425352517871,1314.3574002979349,36.25406736213104,152.33766960409503,36.25410899443145,23.657621143302016,0.0320878329257175,2.4374287673871065,2.7512384011136626,3.319050721483477,2.1658467606063616,61607.58401438503,83603.11376297756,11898.101690648498,1836111.6873307456,625190.3765634468,55332.517461112715,127347.49411776397,2614.898637069051,1651.5733641798063,13125.007961303882,30436.58263565256,2
74.89801624367138,0.1371092846668238,1370.9753398108255,37.026684159006535,149.47988311182155,37.026938015001534,24.678814580316395,0.0132946681691163,2.388327595744896,2.541301882102167,3.0349114216940296,2.0227980021822574,61848.54183064162,86317.23224139988,11068.229378745806,1930526.9995015487,635641.5902286596,60874.26319397675,130630.76148877514,2853.058636114528,1591.0299099538659,14423.57797438603,31254.715260926674,2
76.47516200939025,-0.0004187844691469,1383.3493976154891,37.193405297384224,152.05056168846136,37.19340529974191,24.01853173785352,0.0168123379967246,2.4930741478624103,2.626144405297718,3.184006534790151,2.0561484325803563,59261.52917963615,87836.1454816677,16814.244529020627,1911010.691069249,666248.1805830845,67241.99875764124,135424.9956479585,3090.516841128726,1862.2890257652384,15877.294150224814,32343.600600647274,2
75.11777527003672,-0.1541197979499807,1312.657231076166,36.2306117954992,147.66458656393112,36.23093959571411,23.59479482252347,-0.0118212677899792,2.45662108294648,2.6366253607736425,3.183658761818504,2.073304642613317,59219.04130363979,84923.47539519136,14203.990193086893,1824728.4594334436,625605.3444193457,61087.147355477384,127519.72593500698,2834.0635408713515,1675.833359496968,14446.306556750551,30473.774607622407,2
76.15851109656634,-0.0234535359212799,1349.6298817406955,36.73730912493042,151.803669271672,36.73731661143808,23.80442367625851,-0.0179779285298282,2.493379223882753,2.6454815579592736,3.199342783187123,2.073055903948482,57994.26805535111,87097.4623601696,16885.392293117035,1845170.551555173,666511.456444344,65184.9753122045,134708.68701122398,2997.733803771225,1931.0557516693245,15390.674518994207,32147.9899475444,2
73.83154151430229,0.221980165520598,1264.8333989621938,35.56449632656413,146.04949961658528,35.56518907803069,23.561385436170728,-0.010685952725436,2.3979983027116254,2.6147672455061106,3.133582348725484,2.0759496414405247,59253.18288647384,82979.35133591766,10797.68969737194,1787636.1415363313,579648.3952872907,57705.34452824024,119184.2731441219,2693.5664895043437,1424.209972159811,13662.943362578306,28524.84235142018,2
79.19842263329554,0.1245123292712655,1396.968699383454,37.37604445876335,155.59183589013077,37.37625185466825,23.44571324861228,0.0161200998639644,2.516488369237316,2.7409297746835675,3.3779489578114323,2.1189503683046205,62777.79044640685,85888.60867219021,16857.342735151185,1950556.7918886521,659856.5158155676,64399.417698031866,134139.39851551416,2962.859493981343,1853.9505774147929,15207.78649690816,32046.926650887995,2
80.72127101053309,0.0685536928245521,1421.3245311981527,37.70045797066864,159.6563160629613,37.70052029888909,23.579890131584683,-0.0084951475254055,2.514509012413921,2.7742087275163354,3.423309886521012,2.14111822252256,64814.15735325968,85743.1361434758,16482.694891048475,2005491.2701299542,654154.3820895967,65707.21172854927,133341.4920842141,3020.483029751977,1772.9179042803974,15512.803955780637,31881.703770511936,2
77.27777296621363,-0.0725621195938297,1402.917188592871,37.45553615412375,154.53421647712162,37.45560644087983,24.40353239545088,-0.0150330381107652,2.4079173068609085,2.618388174437371,3.16666340404962,2.063183066817764,65398.592103590665,85303.2030310628,11111.691465036083,2000959.0903121994,631706.4755870379,60351.49100699398,130304.09895786364,2833.472648175903,1523.49399196812,14304.417874748242,31202.645114157982,2
76.7699888287143,0.0137105514061155,1357.2803738138848,36.841286267092855,152.3448958742529,36.84128881829608,23.78566159742353,0.015548725431078,2.472678376994934,2.660691561713648,3.227574247378936,2.083803018058068,61042.86025048634,85624.91385711692,15214.679911312429,1899319.3236980003,637059.7120261071,62919.07525205188,129871.27572418192,2909.2642688608685,1719.8258822048645,14871.588585752517,31040.525115122648,2
74.56258209761141,-0.142514609869917,1283.456564940283,35.825362035020426,147.7909807379158,35.82564549808296,23.05257998632841,0.0046858364798521,2.4888007819180182,2.662270369383428,3.234457147175352,2.0812627675222566,58084.19926489619,83899.40726887797,15801.980056255046,1793822.193366584,600512.6200669562,62885.37532163731,122663.58366724732,2874.6822146229265,1645.7766666508205,14836.539483652852,29319.869938273227,2
76.48593178944957,-0.2835639638421919,1366.2686174705466,36.96307099620575,150.2328148924533,36.96415866744617,24.84541305677524,-0.0141451379884297,2.395459460056604,2.5906649753302604,3.078472940444521,2.0691917399653867,57516.61803415472,88772.77507283297,13362.906160004652,1874811.542863967,668981.0351955158,65338.297578551326,136313.9455654847,3045.559142055794,1759.5571234742883,15465.494533889088,32567.373228954995,2
80.50070030445598,0.0488880475444901,1389.328745968759,37.27370045982501,156.8374000712537,37.27373252050236,23.613900555638843,-0.0117387822518763,2.512446812947109,2.782957925729445,3.409038676807375,2.1597166385249102,61855.810715908825,86198.18312936167,16942.486778798648,1945354.1122554406,647768.312888664,67620.83658817469,132189.10802222893,3076.689017935434,1804.4899506287381,15940.086972634022,31596.530852672382,2
79.65530059794786,-0.1679423176223181,1408.1272255517863,37.52502132646678,158.3567621135277,37.525397135458014,24.20892895885135,0.0277638104449413,2.4780943568609617,2.712047272658404,3.2903273306035303,2.122703733431804,61567.56087321163,87621.68334041907,15714.776088879744,1971080.2914965414,658632.5069096804,66948.86339823026,134433.29672622873,3081.539297194392,1779.8138608284169,15812.183283634617,32133.82602368116,2
76.25709432840804,0.1429254134790709,1377.9780040321668,37.12112611481725,152.46936499442205,37.12140126269459,25.03467955615242,0.0121963577472741,2.375742866925447,2.567291048114273,3.046058335093305,2.0542622782142423,59979.44783317933,88009.8776267349,11217.584966396107,1930567.0953211805,643372.8919788599,64504.505733214086,132200.04691134123,3018.184799601914,1569.7237412218394,15279.410195229213,31628.929453201512,2
77.52155439727295,-0.1169296640484069,1496.6697989777815,38.68681686282527,154.78494234349142,38.686993570502665,25.89229058907023,-0.0012686795267551,2.3716373122559555,2.511032102844613,2.994001404804127,2.003814389350227,64451.73904517676,90475.30582990352,10737.990100372575,2095919.3295500837,705570.5255470104,64528.1912934866,144496.6241695732,3059.0993538352122,1758.519114585472,15317.943189514303,34557.51746330048,2
78.07959852953776,0.0984834293061288,1402.0643048926731,37.444149140989616,154.8810101726135,37.44427865346751,24.44324916225996,0.0053221950328371,2.458292373193903,2.649154472565054,3.194321590031968,2.085221062799329,61209.93500626105,87758.73683087862,14335.164718216336,1949950.522159079,667325.0104736867,65196.28458465382,136207.49236367576,3031.432050273129,1756.115118897332,15424.32928508215,32556.373907869554,2
76.29549700422443,0.0663070652210859,1418.7598691083815,37.66642894021653,150.6439944132947,37.666487302843656,25.22361820501285,-0.0229917564420471,2.4066137764697224,2.5407610939619167,3.024764186648755,2.025553813680536,59202.10287335054,90077.72546366576,13464.254553888926,1964091.0047082067,680046.7042452336,68450.77766269482,138748.27739130394,3184.68040315758,1748.4948820609152,16196.406865801542,33162.870067398064,2
80.35690139944751,0.054752244669958,1471.874516138412,38.365016827031525,159.39608517277705,38.365055896566986,23.938311582740383,-0.0093996878504084,2.521735602237088,2.715522434274036,3.356832461709001,2.094533671893805,64796.564857703794,87965.68818524363,17706.091717277868,2068532.390626424,682196.8901199755,69865.50620909099,139019.83965225233,3195.025229351661,1883.2154099536172,16482.12067746155,33230.16063835046,2
73.74293522847506,0.2011053578849181,1322.0537350498282,36.36005686257694,147.36150156902437,36.36061300933744,22.654074990168684,0.0052703656244839,2.5078009197177744,2.631630847407686,3.255173087423684,2.028099339511625,63371.3296712272,82089.48023357471,15605.61609302233,1858194.027073476,617994.9829744502,57661.39386427208,125734.94758541773,2666.3916980029744,1720.9444468037389,13626.929358126832,30049.260392960667,2
75.48895921954042,0.1226614319488518,1373.0464527391505,37.05464144664134,150.6768035939748,37.05484446824784,24.040869367991025,-0.0012142107331588,2.4441579981965047,2.5955220037802453,3.140026180586025,2.0372224010878424,63080.80082571291,85301.16014912342,12945.242947882114,1941787.7855023888,628901.3581270998,62214.12208681914,129052.47774986115,2892.2258833677556,1582.0463146194395,14718.95446051967,30880.978938574168,2
77.0378467986706,-0.0252022668591812,1403.8924348297471,37.46855261188704,153.19409988019703,37.4685610877173,23.500379145908248,0.005217057197608,2.530420607598258,2.6626041786619603,3.278153357456958,2.056066327669163,62253.276653548375,86420.3253213446,18184.88507770354,1942240.5213379373,676931.2199923447,65816.09447036643,136967.48254675188,3012.4075091735876,1981.2042700924328,15526.815150376544,32697.26205019074,2
73.24410417484599,-0.1852309074388548,1244.1930726430107,35.27312110719734,144.8455961561223,35.27360745843945,23.535516420374822,0.0252456986520279,2.3878655161671287,2.6059642245241803,3.112067008287023,2.0764562927436514,58028.59773841822,82776.92743917315,10711.897506902644,1746931.4180751736,578536.8476289491,57638.10553734288,118864.34103279554,2685.278250910452,1437.8637254064643,13642.613527999349,28441.21287591734,2
81.6812383203093,0.0440036568996223,1510.1130791202263,38.86017343142239,160.49574351668525,38.86019834537706,25.68233643483452,0.0055449855600128,2.4086210446021927,2.6516045449568497,3.1804442141611404,2.1019254094987496,65307.24935157718,90341.93970631684,11755.641892563852,2132735.915470917,694400.0784712053,67585.05560120432,142908.93355983973,3165.0183712106177,1706.7688403340592,16012.753966527267,34201.02734407505,2
74.75805771546486,0.2636135607100208,1352.230709094552,36.77268971797619,149.0690774820977,36.77363459333251,23.66450644040874,-0.0074687809504316,2.481627248070096,2.599109153227526,3.159079522901455,2.032925451677256,60423.07195994627,85737.03524399444,15461.955332111156,1876012.7092429232,648176.5259356457,62612.29459382188,131741.3545704899,2893.1499340211026,1807.748545340761,14796.017436609043,31471.01180682575,2
74.68568401248187,0.0753123662826208,1391.9306744323824,37.30858714066217,149.06051830247884,37.30866315461992,24.683146572739982,0.0103010554796812,2.4313883048445977,2.525858887856105,3.025776466237274,2.0018322206549923,59285.22511886745,88664.99674844652,14206.713982551746,1931245.8128250716,663559.9702192256,67287.51329474317,135456.687035628,3119.2055920511953,1726.7751092672759,15911.800123828858,32377.87319645249,2
76.5781199687211,0.0704762561166937,1275.1889586000896,35.70978799433132,149.66049028310232,35.709857539659296,23.2997931241834,-0.0179812127449847,2.4234243004390743,2.721560115506288,3.2866437723534494,2.1444532475010183,61673.97907289257,81718.7626741986,10738.332764888448,1808438.2154699685,582699.993706446,55060.40397510918,119682.22238125507,2583.490550957696,1442.5998284734446,13046.93878600617,28643.29473144515,2
