peak,mean,var,std,ppk,rms,sqrt,ske,kur,impul,clear,crest,1x,2x,3x,aaa,aad,add,ada,dda,ddd,dad,daa,orbit
66.18805245661815,0.0231835052556398,963.5756179137076,17.548951462731413,128.10681864335322,31.04152308422738,17.892554749660302,0.0774837267193405,24.48445897642174,2.8369729297861515,3.699195189433458,2.1322424249939336,61617.94072661475,63356.12910462197,13093.679235079691,1428642.4627452218,394381.8178073864,37944.50492960991,81235.93652396432,1732.7282207333556,1045.0352918247395,8946.2181179707,19475.26259918811,3
72.50505265414398,-0.0798872295677613,1294.3005563173565,15.46263763339592,143.1186363407458,35.976477569195204,21.058301336252857,0.0405962224605848,69.03894725580311,2.642379505517675,3.443062737891547,2.015346069239038,81267.1576788114,62607.198872846304,15355.46966789823,2016842.6098863569,462132.03687461297,39811.90596663732,96392.82651281684,1814.2457310653076,1175.174519672085,9381.80244669691,23190.00767352006,3
67.07283176736416,-0.0594119321319991,1015.571100247842,15.83668153572176,131.45940083178357,31.86808168097858,18.34561382812704,-0.397611550860431,40.65577116859714,2.801018315384292,3.656069096174355,2.104702518300579,64803.66951948964,63692.17473170824,12739.684549445412,1518167.603595287,407857.4407615029,37763.53625707282,84205.42589528079,1730.8923359742791,1064.0105048978132,8908.834149119404,20199.09879313529,3
77.56174703594588,-0.0828933279551839,1364.8893240417844,15.169517316633224,153.21353751478154,36.94450155768253,21.111869897116566,-0.0228667177315716,86.00070707448616,2.793444086618393,3.6738454440049,2.0994124637152423,76814.61813978171,72524.7948145878,13742.934829430174,2063847.4822170616,529887.5715094736,49368.165489748346,110451.05138952508,2269.585511147546,1294.534707198696,11655.930896708333,26533.086346934528,3
79.79831630189929,0.1207386546209348,1502.5720486519094,17.182538227955405,156.43581570360897,38.7632122827124,23.202397817774497,-0.1479843739663846,63.58859203733738,2.703740901284857,3.4392271406004755,2.058609480553492,75924.35145684701,80934.67228309899,13864.620827390496,2217262.34643926,625151.5224433587,56926.55705453929,129279.94008578236,2646.7675939546066,1563.3811269515402,13468.058395607522,30998.837880581195,3
74.74225211845895,-0.208580171634692,1323.9934182033585,20.244648538538144,148.37456471207156,36.38731817393743,21.74797363113383,0.1549762183241979,25.763557937779368,2.700849449148894,3.436745573916822,2.054074217868395,71226.76207914592,75928.89200469454,12831.650813379883,1955593.1003301537,547676.6641367032,51602.21093651978,113569.49787096762,2384.0041794450603,1365.0188486516215,12195.285919314769,27241.837907745856,3
71.38382178666167,0.1328813940803903,1070.1048061080808,15.892014864927573,138.66109344819296,32.7127263243676,18.84338426619386,0.0103909475142216,45.21231914606904,2.9105795746426586,3.7882697066645536,2.1821422365976297,64648.0930188452,67052.04994326615,14008.301606590703,1577621.2675785676,445824.1771363797,41561.64015883074,91706.40687079245,1897.2455727355225,1225.1252948105607,9799.918343692894,21975.02444164108,3
73.49476020991771,-0.2413478615996261,1222.1557668688376,16.611437370506913,145.3385506751464,34.96017756904467,20.799175692015613,-0.1015190463983763,49.6544619878825,2.776500482382871,3.5335419681141924,2.1022421886950977,64905.425552529945,75428.2643337116,15694.506610402255,1769091.0773616151,529594.1974900337,53235.536018555926,108730.01946915808,2422.744681073784,1439.8146630185367,12547.751778270487,26033.162608184964,3
67.57662769644422,0.0252779184537239,1071.4596475431115,17.111481183809616,133.6637954379592,32.733167987780696,18.869129615724063,0.0418587627297011,33.05527087453244,2.742849072317528,3.581332529515888,2.064469522829889,66072.29889907739,66090.01387340312,12681.924744711794,1605311.4859971476,426528.9473033447,40248.71451769879,88578.78247616968,1853.9758885293293,1062.2990648423995,9506.162764374189,21260.298773220715,3
70.30656462865423,-0.3502719689231766,1168.988517330656,17.170670945034868,139.34371655757843,34.19226824565567,19.28961367981276,-0.1833833411897219,38.216867738977726,2.740556388041649,3.644788630589967,2.056212361330755,73996.20051173998,63431.195939727775,14023.180574773558,1790008.4550702882,439804.45697309374,39139.74544483898,91292.72562247136,1784.384166462646,1152.6539242192744,9224.804775411,21932.527562535503,3
