peak,mean,var,std,ppk,rms,sqrt,ske,kur,impul,clear,crest,1x,2x,3x,aaa,aad,add,ada,dda,ddd,dad,daa,orbit
30.447702399646072,0.0581758047358776,307.9656974413029,17.548951462731413,58.64512071649264,17.54904789057118,14.69642860300086,-0.0033532020303195,1.4769673606250693,1.911169833447497,2.071775614480172,1.7350059438840058,40233.08393578906,4943.5263643069175,3126.6241585095004,550442.4215978076,59875.31692386058,2315.980136239721,13939.3895573592,111.94804177334284,53.610884052346,550.4484067584373,3431.564112816088,4
25.47449008731832,-0.0820562987726714,239.09316258171185,15.46263763339592,49.942792504582,15.462855357852904,12.781916269845814,-0.0072232322123671,1.5078370712090852,1.826590636334046,1.9930102458436472,1.6474635180740371,36887.899267984285,5091.447708650561,2759.335898524668,427164.1153078216,46629.964408930304,1804.8681463655648,10847.627854037568,87.46441547907904,44.21796769412767,428.9915017134449,2669.3370329772897,4
27.68321363031044,-0.0546315033429783,250.80048206387048,15.83668153572176,54.10825748656657,15.83677576607775,13.076027733479876,0.007032931363358,1.524848193500513,1.939105809787297,2.117096582735926,1.7480334405951286,40372.12407554153,4589.764117971814,3079.54602892358,446326.1561146878,50336.46509363276,1937.4319962904792,11588.804771380484,94.55509362440984,53.6446763592561,460.924107584225,2847.517876416737,4
26.41536752419,0.0832252069303277,230.1142556196353,15.169517316633224,51.15826748858379,15.169745616018218,12.802501594034382,-0.0111939609792928,1.4520488863080332,1.9095942397422256,2.063297343114477,1.7413190829183829,41069.7905491464,4275.140951044318,2123.8019813569445,409344.0330742376,46443.28516649344,1744.1505479010846,10597.866300488977,82.61273774398175,61.652584758418776,412.1936770518843,2602.386759358096,4
26.72357617315852,0.0478600099268845,295.23961995514884,17.182538227955405,53.33235877292567,17.182604882138794,14.494147492575197,0.000267329101971,1.4454293567368963,1.705340093843906,1.8437494296817385,1.5552692014083092,41137.44209525421,4666.558852955258,3950.863531587986,526799.6023485591,58381.51766668008,2076.417956464834,13436.815417243866,101.0744614149117,62.765567286014445,493.583734920917,3303.655624541618,4
30.97955880031304,-0.1403227215415292,409.84579444893456,20.244648538538144,61.92682157873607,20.24513484556512,17.10766984874584,-0.0013901540294272,1.433353734683093,1.6757933970253338,1.810857882704824,1.5302223984494423,41153.41487682248,6339.212411686511,3131.408823189936,734862.0391944093,77977.81226650623,2913.0218231636723,18253.59356341169,140.66973614391148,69.22518220968732,692.6975912143496,4495.453749095927,4
26.676976508792823,0.1309076096636189,252.5561364670789,15.892014864927573,52.12589573639255,15.89255401970831,13.176483320519992,-0.0043874128261281,1.5019535396278931,1.8580443071929664,2.024590010845174,1.6785833463715638,39752.03773163085,5897.8018457409935,2520.867068655026,450998.3360312413,49494.38292375565,1884.5880369219549,11481.126964650408,91.29018002727386,47.64799751243793,447.7731726991047,2824.9183488137246,4
26.18706741436101,-0.0594124704017605,275.9398515142736,16.611437370506913,51.80895981890167,16.611543617494192,13.994252072646788,-0.0053713109046458,1.4340718585246317,1.7276407158561926,1.8712730968699889,1.5764379287896222,40925.9880421282,5191.311748814912,3619.2440908827134,494328.3728672789,52909.849958652674,1954.01488896242,12303.279323791356,94.49958239961256,48.42416527427961,464.0226702891485,3029.5815602601715,4
27.096930742796125,-0.0160940373884789,292.8027883038705,17.111481183809616,53.75348700340126,17.11148875235318,14.474805301336504,-0.0016478096088229,1.4291868992220125,1.7328653828951612,1.8720065782366124,1.5835519126919768,45037.00143063062,5077.27228474089,3678.460276299792,522444.0847330802,58112.38411054532,1909.7238334372328,13309.334955326318,96.0502555051216,61.757904343615024,456.3637832268936,3270.941339807056,4
28.00769137556085,-0.1038037787714535,294.8319407026645,17.170670945034868,55.7668981007711,17.17098471046875,14.170733949564204,0.0040861783791787,1.5103131433176031,1.809286427415236,1.976446066607734,1.6311057197835142,36957.72511862496,4857.240418257153,2468.807377148241,525929.7733586433,58333.79992189508,2068.250991953902,13528.42148365112,102.99658370658526,52.600592823429054,494.2199525966889,3327.819333536848,4
30.633003622163454,0.0612495339385474,354.2590175508226,18.821769777330253,61.01491375800646,18.821869435744954,15.606670233339685,0.0132968776044384,1.4921372231383536,1.8006892095755131,1.9628148198277315,1.6275218424365308,42322.396035080965,4995.558891815334,3028.296015408018,634555.7550188411,67872.06550552718,2484.730490148745,15928.10321334695,123.39442303542728,48.31642830955036,593.7542851761548,3924.031662774461,4
27.32393995104029,0.0308008333350697,293.7464323695704,17.139032422210143,54.45850869323473,17.139060098526546,14.260307685272876,0.0142984808488144,1.480728436602631,1.7604169985501017,1.916083478286986,1.594249614270817,40070.99355942647,4558.336268175196,3204.8339712953675,528278.6529929475,54409.13582002567,2160.5194094037806,12908.947391379752,102.0849524197111,37.87483315878443,511.83048682544177,3185.5905265720958,4
29.155300488607708,0.0342757308805395,347.1354103915052,18.63157026102484,58.28572731804339,18.631601788821914,15.467171776113853,0.0065311847149282,1.488907088964175,1.730306918233528,1.884979420325092,1.5648305936905285,44638.46613076308,3898.2633114811374,2148.0866913899413,620495.7935431795,67856.35317703061,2237.173472243809,15760.842422318685,113.84900728650148,57.20331313910653,536.1481031113419,3878.3634865826007,4
27.52063682117031,-0.1798310647349763,288.4844971072517,16.98483138295025,54.83602239944048,16.985783359006287,14.201115612138368,-0.0044968125833475,1.4686955964955086,1.7848359670947076,1.9379207643128484,1.620215932318375,42684.56507165095,4559.260075747068,3091.8385487601504,517245.88251986325,55251.4629678309,1816.2157232265915,12835.98156077621,91.73773784912822,45.799537600451146,434.5693181889207,3160.831416170842,4
25.73734362811868,-0.0740613085852048,271.48278233448,16.47673457741187,50.86105037943237,16.476901025736268,14.003677422737551,0.0070642209709964,1.4164651490529887,1.7051959394916665,1.837898921202609,1.5620257467055223,41361.27954901406,6292.228899881103,2596.4656909340006,485554.37914323393,52480.5195829198,2140.152408795604,12175.205459627396,100.32862089433544,55.638172024450434,505.6797198056774,2996.068552289063,4
32.15124848783065,0.113309510638122,396.0261516012954,19.90040581499019,63.31552851783501,19.900728394872765,16.67727175392547,-0.0030915010485904,1.4538396835788363,1.7766364765564644,1.9278482093609188,1.6155814927916967,38051.02217318045,5961.75812384978,3254.833873913732,711442.2003171846,74412.67629400312,2613.7557915489174,17500.34427903723,129.9147562521375,49.73138072154951,624.5791527597765,4314.650872515015,4
33.72597549246486,0.0650986154664297,431.68315730045634,20.776986242004792,66.10437061023276,20.7770882254996,17.30064689775442,-0.0067871983402152,1.4721429231177896,1.7914108797566357,1.949405458176388,1.6232291612004217,38968.741375019024,4742.75540146789,3074.9551204710115,776504.6004806046,80542.3247851142,2574.337185244553,18992.85661789732,130.8627335042159,48.281317115462855,617.5511069667045,4684.9710001886615,4
24.23239610833855,-0.0597694167445107,220.7060521775192,14.856178922506258,47.66137635528229,14.856299154254296,12.534943118076937,-0.0038075760489049,1.4452133694658815,1.7879883426158123,1.9331875605715707,1.6311192886419017,44036.92246936597,4560.188107905736,1812.608741244725,393760.48207289015,43509.29867721858,1748.8841089335892,9990.105084712195,80.73705047208517,56.5422931872937,411.8968334751997,2455.364979418484,4
26.966566209904816,-0.0313544280297232,282.9416130136235,16.820868378702198,53.24236063050736,16.820897601310715,13.97478806044452,-0.0013838927517629,1.491388340695526,1.772566877049457,1.9296583313655664,1.6031585738803578,37749.1327902928,5889.899488530394,2778.918300186196,504477.35463766416,56123.26520289228,2082.512923372848,12947.776036098252,102.64336283534688,52.38980826734933,496.4319750069692,3184.062894884581,4
26.35166253245121,-0.038785416003262,231.77606592831543,15.224193440977931,52.29053889356534,15.224242846092876,12.457601855307248,0.0145742374002372,1.5446846816979996,1.9291714046005248,2.1153078127332146,1.7309013524580017,42830.838088740136,5244.155173679474,2900.366987751963,411716.71547873353,47177.91595585188,1772.981557108567,10799.458833852925,87.73766864244423,50.67349117698951,422.5618537982801,2652.419005822365,4
29.59147668692709,0.0105553067737753,366.5794798873492,19.14626542925145,58.62467638193724,19.14626833881342,16.10817185310222,-0.0070586942645658,1.4393791891035772,1.6959398323823571,1.837047490974475,1.545547997305516,42564.3921263689,4817.988851175923,3382.830247007937,656999.9520641371,70437.50545181867,2233.535762877103,16351.77904559342,114.51347066467,55.627561825644825,535.854402696356,4026.235226576764,4
30.33023726500037,-0.1389406031096229,366.5779405579965,19.146225230002816,60.4681440811121,19.14672935645114,15.905166546997355,-0.004447569862068,1.4925822827911734,1.7515887194724165,1.9069424501390235,1.5840949490823168,40098.51988074442,5919.064731578826,2874.2485421813003,656041.9261357841,70606.87084644612,2709.386357881156,16527.816957231556,131.64914534054597,57.72236584202702,645.1684807178783,4070.617571493136,4
30.72063086448431,-0.0267993940296699,377.3383793130981,19.425199595193305,61.132422568635775,19.42521808167461,16.13006974319981,-0.0077540204387958,1.488654968405193,1.7484882682170233,1.904556604749688,1.5814819033339746,37909.53075948149,6055.589113634176,2664.46801219924,676549.4143271706,72251.26602210941,2252.169476969684,16871.80488693421,116.82003321637092,51.606082532767005,541.7429670193334,4155.6479262759485,4
31.50319482704437,-0.0762449518494966,411.7075788354292,20.29057857320557,61.94538450258504,20.290721823732937,16.978833407428862,-0.0029721872508437,1.4535906580938045,1.7085202711203826,1.8554393032244825,1.5525911350377306,40584.436058471925,5028.067872984705,2314.5905005967047,738879.5226397968,78119.1595985768,2537.647425175061,18339.61741662697,128.01535625613863,57.52211927136993,607.8472854152643,4519.695237255626,4
32.175077035676246,0.0751675003791885,409.3545233652616,20.232511543682897,63.789473130281685,20.23265117374329,16.881591907262955,-0.004962526140344,1.4804340573129522,1.7544737837495714,1.9059267166524487,1.5902551158214555,41004.39690155765,4603.939722038713,3657.988994158158,734027.360433841,77849.63723801827,2873.344998777216,18241.301358606717,142.6837782016139,54.50351742740625,686.321858815274,4494.4821819453055,4
32.33377280568093,0.2308369076525007,404.24541717802265,20.10585529585903,63.60306480500999,20.10718038054954,16.816710339942432,-0.0005558629622132,1.4665324004089266,1.7709323150965666,1.9227168781567785,1.608070957425669,39648.85184099332,5470.2955267177895,3655.178196224899,721792.9724369448,79800.91247816854,2610.098773610935,18435.003133083115,132.83778257731086,71.93558708619727,625.494350966562,4534.488906562884,4
30.24211809432776,0.0579873485908189,349.0295949084827,18.68233376504345,58.66214018779496,18.682423757132813,15.427746325656251,0.002533516930219,1.5094013809898053,1.7960381934100962,1.960242115469276,1.6187470366515768,37036.90016456666,5952.121500149054,2199.6475706021893,625811.9501559035,66355.71198962729,2456.3936402657137,15598.545114628629,121.68532667043,43.99208473345629,586.7823044467435,3844.436223055255,4
28.390754162836338,0.0808424971991009,335.79456132142417,18.32469812360968,56.55900370325095,18.324876447899385,15.453614474809273,-0.0078760973902182,1.4394798565166251,1.6989275516981055,1.8371594690106787,1.5493012596049902,43977.424820972985,4984.48496853432,2411.8128831608537,603085.8337995107,63216.50647660618,2234.3196328691115,14836.29068202355,109.71384072239644,48.6485995803306,532.6871786087414,3656.646099512218,4
33.69928405272351,0.0359449697516199,409.7510311659832,20.24230795057676,64.48374161219955,20.24233986491765,16.949590385703416,0.0036556099994681,1.4586566275229558,1.8323111672660688,1.9882063982589264,1.664791930063793,38909.16450512168,4243.217739165349,3080.3740860259613,735766.3468028306,77343.95389385254,2670.2243495676066,18103.02567037,133.52014067109263,55.777453090523785,638.2489966636558,4461.660620550279,4
