peak,mean,var,std,ppk,rms,sqrt,ske,kur,impul,clear,crest,1x,2x,3x,aaa,aad,add,ada,dda,ddd,dad,daa,orbit
11.81304750466836,-0.0696206229503419,50.01816177646875,7.072351926796966,23.35699702521808,7.072694593124231,5.9405189044885605,-0.0031405844296417,1.463585454830843,1.8358227115974468,1.9885548206475048,1.6702329429228424,20116.54196789453,2471.7631821534587,1563.3120792547502,89120.32671971458,9900.12898657634,442.0049975197556,2286.0595715678464,19.96488721480077,12.869754887197091,103.71768435854764,562.0494361437112,4
11.175838166387402,-0.0510378666968552,42.18190775068437,6.494760022563141,21.859637470844525,6.494960555270622,5.437771409982044,0.0079195176155745,1.485731143225493,1.8951864090973576,2.055223973900791,1.7206937703906875,18443.949633992142,2545.7238543252806,1379.6679492623337,75240.80925959724,8292.36586958038,357.8131472181385,1919.838194220528,16.287610313155934,10.535480974695217,84.11220235646972,472.12007027921794,4
12.42418340434818,-0.0427720178342631,50.16238048552071,7.08254053892533,23.69198121374381,7.082669689533068,5.951823895883954,-0.0073129751789016,1.4609712343257386,1.927282901580999,2.087458167729098,1.7541667124063294,20186.062037770764,2294.882058985907,1539.77301446179,89493.43851616062,9874.525285004978,408.7211610846913,2273.4862495783336,19.03497419202833,11.689502434848457,96.36856307077186,559.0376872239976,4
12.85461364154377,0.0439346957655729,51.69540077340196,7.189951374898301,24.956561344335228,7.190085606645731,5.993976617503134,-0.0012655674672879,1.4891633859623723,1.9734902811852435,2.144588553116265,1.78782483892297,20534.8952745732,2137.570475522159,1061.9009906784722,92661.43198731852,9857.186619216418,380.6973465587109,2294.05333211246,18.111332535832997,9.680314101439706,90.105292545814,564.8677268817958,4
12.169858971068791,-0.0672490510443794,52.18616243642149,7.223999061214051,23.58083091877562,7.224312069068433,6.137447439004629,0.0078256136470779,1.4257613874707435,1.8395575721337427,1.9828860600462428,1.6845699430919077,20568.721047627107,2333.279426477629,1975.431765793993,93093.82215854776,10239.110376987375,461.0429866333708,2367.851908026395,20.538591210593005,13.980544836129146,108.05560835162044,582.1204418043708,4
12.727847301979065,0.0624516678157513,52.74270829463302,7.262417524119156,24.25935790179044,7.26268603930019,6.059665895512457,-0.0041865628534869,1.5008887023025366,1.933817698532008,2.1004206372837806,1.7524986255919002,20576.70743841124,3169.606205843256,1565.704411594968,93729.92415728484,10682.31456034928,427.4486215662766,2448.8860940623404,20.053695258261925,14.221582827341727,100.96857050545825,601.2369372995888,4
12.42392609419782,-0.0429090230416628,49.02982291074577,7.002129883881459,23.860359829767027,7.002261355805295,5.818619481034556,0.0069387296579756,1.5071893747869782,1.962437340715537,2.135201680517667,1.7742734043906598,19876.018865815426,2948.9009228704967,1260.433534327513,87189.87707518016,9886.510831267222,392.6345726691539,2267.467943278273,18.58413764386701,11.808199870113478,92.86978671245156,557.0955199473884,4
12.081671772670887,0.0287963755486882,51.83210135451427,7.199451462056972,24.11685380050928,7.199509051717282,6.084112067550454,0.0170234149667927,1.4510478508703388,1.8391527933091745,1.985774035476492,1.6781243951334537,20462.9940210641,2595.655874407456,1809.6220454413567,92558.51081513248,10041.230245599703,493.64416928499446,2335.713203158842,22.061955967058367,12.32196175236522,115.75932562603444,574.6001631130139,4
13.30280610786006,0.0425635299615014,62.4195177369673,7.900602365450833,25.756334710171856,7.900717017527584,6.672172043791761,-0.0030369363600298,1.451875915338602,1.8452600184777768,1.993774444146399,1.6837466875915248,22518.50071531531,2538.636142370445,1839.230138149896,111286.99552738803,12358.654308863735,489.4446850412679,2849.987489947749,23.01314633235896,14.46075300023236,115.6709161598276,700.6557661373458,4
11.39881876204313,0.0097367607167936,42.287057378442896,6.502849942789922,22.152787832703737,6.502857232244314,5.433313590032189,-0.0130931952192087,1.4825458122620436,1.932454151621628,2.097949726839823,1.7528938980118258,18478.86255931248,2428.6202091285763,1234.4036885741205,75529.13558664544,8228.893165031994,358.2580403344212,1907.8350179647991,16.26923877353559,10.212082212093303,84.20497708727645,469.27956263649617,4
